symbol,signal_date,breakout_level,atr_14,entry_date,entry_price,regime
500412,2024-06-13,292.0365,13.142357142857147,2024-06-14,306.3891,BULL
500412,2024-06-14,299.6115,13.615792857142862,2024-06-18,320.0939,BULL
500412,2024-06-18,308.3327,14.381128571428578,2024-06-20,325.4263,BULL
500412,2024-06-20,323.7319,15.477514285714289,2024-06-21,308.2829,BULL
500412,2024-07-29,344.5,15.024857142857135,2024-07-30,349.8,BULL
500412,2024-11-26,343.5,14.060714285714283,2024-11-27,347.4,BULL
500412,2024-11-27,346.0,14.178571428571425,2024-11-29,375.65,BULL
500412,2024-11-29,351.75,15.528571428571423,2024-12-02,377.25,BULL
500412,2025-09-02,304.85,9.732142857142849,2025-09-03,305.4,BULL
500412,2025-09-12,314.0,10.589285714285714,2025-09-15,320.8,BULL
500418,2024-05-03,120.0,5.459999999999998,2024-05-06,119.95,BULL
500418,2024-06-26,116.0,5.128571428571431,2024-06-27,118.45,BULL
500418,2024-07-03,124.4,5.428571428571431,2024-07-05,121.9,BULL
500418,2024-08-28,127.0,5.721428571428571,2024-08-29,151.5,BULL
500418,2024-08-29,143.85,6.982142857142857,2024-08-30,150.55,BULL
500418,2024-11-05,132.95,5.435714285714283,2024-11-06,132.75,BULL
500418,2024-12-10,133.85,4.421428571428573,2024-12-11,132.0,BULL
500418,2025-03-19,118.0,2.578571428571427,2025-03-20,129.5,BEAR
500418,2025-05-21,136.1,6.64642857142857,2025-05-22,140.1,BULL
500418,2025-06-02,147.4,9.299999999999999,2025-06-03,146.8,BULL
500418,2025-08-20,129.8,4.053571428571431,2025-08-21,131.1,BULL
500444,2024-07-02,701.7992,32.59225,2024-07-03,700.7249,BULL
500449,2024-06-20,47.35,2.25857142857143,2024-06-21,48.48,BULL
500449,2024-06-21,47.99,2.2028571428571437,2024-06-24,49.19,BULL
500449,2024-06-24,48.98,2.3014285714285725,2024-06-25,48.15,BULL
500449,2024-07-22,53.44,2.4964285714285714,2024-07-23,56.5,BULL
500449,2024-07-23,55.55,2.8600000000000003,2024-07-24,59.41,BULL
500449,2024-07-24,58.0,3.070714285714286,2024-07-25,58.5,BULL
500449,2024-07-26,60.7,3.2942857142857145,2024-07-29,61.93,BULL
500472,2024-05-09,4593.153,142.65702857142847,2024-05-10,4784.0254,BULL
500472,2024-05-15,4959.7696,173.24493571428562,2024-05-16,5423.6191,BULL
500472,2024-05-16,5136.7592,197.59217857142843,2024-05-17,5715.0747,BULL
500472,2024-05-17,5600.8479,219.53887857142854,2024-05-21,5747.0059,BULL
500472,2024-06-14,6100.6973,281.19342142857147,2024-06-18,6482.1079,BULL
500472,2025-07-02,4893.8193,129.3288714285714,2025-07-03,5004.0498,BULL
500472,2025-09-05,4610.2002,94.3607714285715,2025-09-08,4925.6001,BULL
500472,2025-10-14,4955.0,112.09291428571422,2025-10-15,2276.1001,BULL
500780,2024-08-30,384.8443,19.083178571428565,2024-09-03,385.4406,BULL
500780,2025-09-25,376.05,19.80760714285714,2025-09-26,380.9,BULL
501298,2024-10-11,6587.483,201.87617142857147,2024-10-14,7132.9443,BULL
501298,2024-10-15,7138.9015,222.73724285714283,2024-10-16,7285.7168,BULL
501298,2024-10-21,7680.4732,298.76127857142853,2024-10-22,7457.7393,BULL
501298,2025-08-05,6892.6832,186.65597857142862,2025-08-06,6883.3779,BULL
501298,2025-08-18,6991.1999,219.75162142857158,2025-08-19,7078.7002,BULL
501343,2024-07-03,37.0,2.205714285714286,2024-07-05,43.43,BULL
501343,2024-07-05,40.29,2.209285714285715,2024-07-08,41.26,BULL
501343,2024-09-13,38.5,1.3528571428571428,2024-09-16,39.69,BULL
501343,2024-09-16,38.55,1.3807142857142856,2024-09-17,40.49,BULL
501343,2024-09-17,40.29,1.372142857142857,2024-09-18,42.51,BULL
501343,2024-09-18,40.61,1.4992857142857139,2024-09-19,41.84,BULL
501343,2024-09-24,44.63,1.9600000000000004,2024-09-25,43.84,BULL
501455,2024-07-02,136.4166,4.1570285714285715,2024-07-03,144.7866,BULL
501455,2024-07-03,139.9898,4.705935714285716,2024-07-05,153.2056,BULL
501455,2024-07-05,147.2829,5.251350000000002,2024-07-08,162.2608,BULL
501455,2024-07-08,158.5898,5.761807142857145,2024-07-09,167.0577,BULL
501455,2024-07-09,163.7293,6.38064285714286,2024-07-10,167.8409,BULL
501455,2024-08-26,177.8414,7.603385714285709,2024-08-27,175.6134,BULL
501455,2024-12-09,204.8245,8.98610714285714,2024-12-10,249.6315,BULL
501455,2024-12-10,212.8947,11.054935714285714,2024-12-11,251.4138,BULL
501455,2024-12-27,261.4149,19.924407142857145,2024-12-30,294.2403,BULL
501455,2024-12-30,279.0902,22.124092857142863,2024-12-31,274.8322,TRANSITION
501455,2025-07-15,209.528,6.0544142857142855,2025-07-16,209.5775,BULL
501455,2025-07-31,215.6,9.656242857142855,2025-08-01,218.2,BULL
501455,2025-10-29,227.45,5.789285714285719,2025-10-30,232.7,BULL
502090,2024-06-10,241.2362,13.5805,2024-06-11,246.771,BULL
502090,2025-07-02,247.95,8.567857142857141,2025-07-03,248.15,BULL
502090,2025-07-16,255.15,9.832142857142859,2025-07-17,254.05,BULL
502090,2025-07-18,260.45,10.37857142857143,2025-07-21,269.35,BULL
502090,2025-09-03,267.0,9.182142857142862,2025-09-04,293.7,BULL
502090,2025-09-04,281.1,10.389285714285718,2025-09-05,294.35,BULL
502180,2025-08-25,98.21,4.038478571428569,2025-08-26,97.14,BULL
502420,2024-04-29,50.1627,1.7837000000000007,2024-04-30,51.8646,BULL
502420,2024-05-02,53.2481,2.0765928571428574,2024-05-03,57.0401,BULL
502420,2024-05-03,56.5723,2.107878571428572,2024-05-06,54.8107,BULL
502420,2024-06-24,55.1391,2.7292214285714302,2024-06-25,54.3528,BULL
502420,2024-07-02,57.4283,2.8522071428571434,2024-07-03,59.5184,BULL
503031,2024-05-14,64.9,4.916428571428573,2024-05-15,65.27,BULL
503031,2024-06-21,69.5,4.547142857142858,2024-06-24,75.78,BULL
503031,2024-06-24,74.65,4.655000000000001,2024-06-25,72.32,BULL
503169,2024-07-05,235.0784,11.89413571428571,2024-07-08,241.8358,BULL
503169,2024-08-26,273.206,16.837128571428586,2024-08-27,297.6707,BULL
503169,2024-12-10,294.922,18.49331428571429,2024-12-11,296.6087,BULL
503169,2025-11-17,232.5,4.846428571428571,2025-11-18,238.15,BULL
503169,2025-11-18,238.0,5.864285714285714,2025-11-19,233.5,BULL
504058,2024-04-25,686.8615,42.2284357142857,2024-04-26,710.8018,BULL
504058,2024-04-30,735.2818,44.93364285714284,2024-05-02,621.5652,BULL
504212,2024-06-07,701.4901,42.13173571428569,2024-06-10,725.3752,BULL
504212,2024-06-12,745.0483,41.85564285714283,2024-06-13,771.0147,BULL
504212,2024-07-15,834.9397,50.15599285714285,2024-07-16,881.1738,BULL
504212,2024-12-10,636.4587,25.14580714285716,2024-12-11,690.0605,BULL
504212,2024-12-18,761.5626,38.837485714285734,2024-12-19,763.8997,BULL
504212,2024-12-30,809.7942,50.99483571428571,2024-12-31,815.7113,TRANSITION
504212,2025-06-25,709.9995,35.23610714285714,2025-06-26,763.8002,BULL
504212,2025-09-18,744.9,23.666521428571418,2025-09-19,800.45,BULL
504212,2025-09-19,799.9,24.76822142857142,2025-09-22,773.05,BULL
504212,2025-11-13,740.8,27.953571428571404,2025-11-14,860.05,BULL
504212,2025-11-14,848.75,35.314285714285695,2025-11-17,894.2,BULL
504212,2025-11-17,883.35,35.27857142857142,2025-11-18,898.85,BULL
504212,2025-11-20,923.65,42.43214285714286,2025-11-21,958.25,BULL
504286,2024-12-02,113.73,7.145000000000002,2024-12-03,126.35,BULL
504286,2024-12-03,118.5,8.455714285714288,2024-12-04,119.95,BULL
505242,2024-08-30,7793.9117,370.6104857142855,2024-09-03,8047.564,BULL
505242,2024-12-04,7955.9033,280.96617857142854,2024-12-05,7919.9214,BULL
505242,2024-12-11,8085.8361,254.72841428571422,2024-12-12,8722.1592,BULL
505242,2025-11-10,8723.9581,292.7242357142857,2025-11-11,9294.5635,BULL
505242,2025-11-11,9210.9565,355.4633428571428,2025-11-12,9098.7148,BULL
505242,2025-11-14,9544.0854,408.735807142857,2025-11-17,9593.9092,BULL
505242,2026-02-17,9808.9487,480.85795714285723,2026-02-18,10244.8496,BULL
505324,2024-05-02,24.93,1.2135714285714283,2024-05-03,25.58,BULL
505324,2024-08-23,24.95,2.1428571428571423,2024-08-26,27.98,BULL
505324,2024-08-26,27.31,2.324285714285714,2024-08-27,26.26,BULL
505324,2025-08-18,22.96,0.6564285714285718,2025-08-19,23.62,BULL
505355,2024-05-21,881.1794,29.811735714285735,2024-05-22,890.173,BULL
505355,2024-06-13,946.8033,34.732142857142854,2024-06-14,962.3693,BULL
505355,2024-09-06,976.8326,28.35789999999999,2024-09-09,968.8735,BULL
505355,2024-11-25,1021.6525,33.32169999999998,2024-11-26,1042.3461,BULL
505355,2025-06-25,1044.6344,37.013449999999985,2025-06-26,1113.0829,BULL
505355,2025-06-26,1101.6913,39.30879999999998,2025-06-27,1111.9387,BULL
505355,2025-07-01,1173.7214,39.9803714285714,2025-07-02,1176.4075,BULL
505355,2025-07-15,1223.6648,47.76537857142857,2025-07-16,1276.0458,BULL
505533,2024-09-24,888.4243,25.623299999999997,2024-09-25,898.2641,BULL
505533,2024-09-25,898.1142,27.50347857142856,2024-09-26,875.5877,BULL
505533,2024-09-27,914.4472,32.06301428571426,2024-09-30,942.9675,BULL
505744,2024-06-14,429.35,19.782142857142855,2024-06-18,434.85,BULL
505744,2024-08-09,455.75,18.571428571428566,2024-08-12,474.75,BULL
505744,2025-06-06,495.35,25.78928571428571,2025-06-09,521.5,BULL
505744,2025-06-17,533.4,32.625,2025-06-18,531.0,BULL
505744,2025-11-13,526.0,22.025000000000006,2025-11-14,530.95,BULL
505800,2024-04-29,1244.6739,49.10123571428575,2024-04-30,1250.8788,BULL
505800,2024-05-03,1312.0278,55.92527142857146,2024-05-06,1390.8916,BULL
505800,2024-05-06,1370.2401,61.74447142857145,2024-05-07,1371.4717,BULL
505800,2024-07-01,1316.7645,67.06972857142857,2024-07-02,1721.4089,BULL
505800,2024-07-02,1521.1471,80.42682857142859,2024-07-03,1660.8757,BULL
505800,2024-08-21,1800.7665,102.69524999999999,2024-08-22,1883.6311,BULL
505800,2024-09-05,2078.9337,107.06294999999999,2024-09-06,2268.6243,BULL
505800,2024-09-06,2210.5508,114.5922857142857,2024-09-09,2387.3088,BULL
505800,2025-09-23,1560.5,44.91785714285719,2025-09-24,1681.5,BULL
505800,2025-09-24,1625.0,53.14285714285719,2025-09-25,1658.1,BULL
505850,2024-08-19,145.881,8.688114285714287,2024-08-20,145.633,BULL
505850,2025-01-06,159.356,8.483578571428572,2025-01-07,166.7761,TRANSITION
505850,2025-05-26,173.7479,8.014057142857144,2025-05-27,188.1397,BULL
505850,2025-05-27,182.2137,8.295064285714288,2025-05-28,194.3148,BULL
505850,2025-05-28,190.9285,8.981585714285716,2025-05-29,195.8585,BULL
505850,2025-06-17,208.358,11.254514285714285,2025-06-18,208.9556,BULL
505872,2024-05-16,391.7362,17.429042857142854,2024-05-17,411.4024,BULL
505872,2024-05-22,429.4223,19.804628571428562,2024-05-23,432.1297,BULL
505872,2024-06-24,425.9512,15.958464285714276,2024-06-25,426.9131,BULL
505872,2024-07-03,451.2454,15.807578571428568,2024-07-04,466.181,BULL
505872,2024-07-04,460.0669,16.121399999999998,2024-07-05,449.5446,BULL
505872,2024-07-10,473.0488,18.15410714285715,2024-07-11,484.8257,BULL
505872,2024-07-11,480.7942,18.252571428571436,2024-07-12,458.5793,BULL
505872,2024-07-26,490.3149,22.887164285714288,2024-07-29,522.8439,BULL
505872,2024-07-29,500.7281,24.9939,2024-07-30,517.6869,BULL
505872,2024-11-01,548.0871,28.31461428571427,2024-11-04,561.1296,BULL
505872,2024-11-06,586.717,37.56673571428569,2024-11-07,619.7715,BULL
505872,2024-11-07,597.3204,39.067271428571416,2024-11-08,597.4697,BULL
505872,2024-12-06,705.743,39.141957142857144,2024-12-09,720.7271,BULL
506022,2024-06-18,178.3685,8.92053571428572,2024-06-20,190.1875,BULL
506022,2024-07-03,193.29,8.255707142857142,2024-07-05,201.4648,BULL
506022,2024-07-08,203.8778,8.959221428571425,2024-07-09,200.9723,BULL
506022,2024-08-26,213.0868,10.517507142857141,2024-08-27,227.8113,BULL
506022,2025-08-05,184.0345,8.115857142857143,2025-08-06,184.1336,BULL
506194,2024-09-30,418.0275,20.116542857142857,2024-10-01,419.821,BULL
506194,2024-12-09,422.8101,20.38289285714285,2024-12-10,434.7665,BULL
506194,2025-01-02,500.1783,25.898521428571417,2025-01-03,528.7742,BULL
506194,2025-01-03,517.1166,27.14042857142856,2025-01-06,529.3221,BULL
506194,2025-07-17,430.7811,19.980778571428573,2025-07-18,442.4884,BULL
506390,2024-08-30,565.0,31.749999999999993,2024-09-03,591.55,BULL
506390,2024-10-08,653.0,36.275,2024-10-09,670.8,BULL
506390,2025-03-12,580.9,11.78928571428572,2025-03-13,580.6,BEAR
506390,2025-07-17,598.3,6.232142857142857,2025-07-18,599.4,BULL
506480,2024-06-18,439.1381,25.034271428571426,2024-06-20,435.275,BULL
506480,2024-06-24,457.5361,25.88277142857143,2024-06-25,457.5361,BULL
506480,2024-08-23,443.2909,17.973785714285718,2024-08-26,470.3809,BULL
506685,2024-05-23,397.7824,13.70738571428572,2024-05-24,416.8407,BULL
506685,2024-05-24,404.8193,14.353135714285722,2024-05-27,396.3652,BULL
506685,2024-06-13,430.035,20.65006428571429,2024-06-14,447.9695,BULL
506685,2024-07-30,493.3896,21.22767142857142,2024-07-31,526.3152,BULL
506685,2024-07-31,509.2097,22.26939285714285,2024-08-01,523.9422,BULL
506685,2025-07-21,576.0,27.966600000000007,2025-07-22,589.3,BULL
507315,2024-06-13,37.64,2.5664285714285717,2024-06-14,41.8,BULL
507315,2024-06-14,41.4,2.7485714285714287,2024-06-18,40.68,BULL
507315,2024-10-03,41.5,1.5892857142857149,2024-10-04,42.82,BULL
507315,2024-10-04,42.0,1.7764285714285717,2024-10-07,38.69,BULL
507514,2025-03-07,120.25,5.553571428571429,2025-03-10,121.55,BEAR
507514,2025-03-17,128.1,5.6428571428571415,2025-03-18,131.0,BEAR
507514,2025-03-18,130.6,5.678571428571429,2025-03-19,131.8,BEAR
507514,2025-04-22,132.9,7.82142857142857,2025-04-23,139.45,BULL
507514,2025-05-23,150.25,7.614285714285714,2025-05-27,157.0,BULL
507514,2025-06-25,167.9,7.4964285714285745,2025-06-26,169.05,BULL
507747,2024-08-02,1606.9628,54.09812142857144,2024-08-05,1568.5505,BULL
507747,2024-08-20,1619.5187,59.62480714285716,2024-08-21,1659.519,BULL
507747,2024-09-09,1784.6319,68.92652857142855,2024-09-10,1811.0839,BULL
507753,2024-07-25,96.574,4.356214285714287,2024-07-26,100.0483,BULL
507753,2024-07-30,103.395,5.032000000000002,2024-07-31,103.0908,BULL
507753,2024-10-16,103.1746,4.093671428571429,2024-10-17,104.1964,BULL
507753,2024-11-05,112.996,5.9793,2024-11-06,117.5595,BULL
507753,2025-03-24,100.1686,3.990235714285714,2025-03-25,100.0496,TRANSITION
507753,2025-05-16,103.4623,3.5770857142857153,2025-05-19,105.8829,BULL
507753,2025-05-26,108.3829,3.6089714285714316,2025-05-27,111.0516,BULL
507753,2025-07-22,101.3889,2.310785714285718,2025-07-23,104.7024,BULL
507753,2025-07-30,107.6389,3.2582142857142875,2025-07-31,114.5139,BULL
507753,2025-07-31,110.2083,3.9030571428571457,2025-08-01,111.6567,BULL
507753,2025-08-11,119.0476,6.541957142857141,2025-08-12,126.8849,BULL
507944,2024-05-21,1306.7191,51.10382857142857,2024-05-22,1452.104,BULL
507944,2024-05-22,1435.6953,61.37447142857143,2024-05-23,1567.4144,BULL
507944,2024-06-28,1615.7432,54.31005714285714,2024-07-01,1722.0262,BULL
507944,2024-07-01,1661.7277,57.90460714285715,2024-07-02,1791.5018,BULL
507944,2024-07-02,1730.6546,68.59562142857143,2024-07-03,1725.717,BULL
507944,2024-08-02,1924.1686,76.98881428571428,2024-08-05,1896.5879,BULL
507944,2024-08-06,2019.9283,101.46665000000003,2024-08-07,1994.2427,BULL
507944,2024-09-06,2220.2618,107.60958571428571,2024-09-09,2443.1362,BULL
507944,2024-09-11,2479.7081,118.32289999999999,2024-09-12,2620.9568,BULL
507944,2024-10-01,3020.0053,171.6230285714286,2024-10-03,3313.03,BULL
509152,2024-05-06,1684.5061,49.578921428571434,2024-05-07,1658.9296,BULL
509152,2024-05-21,2146.6851,183.8014214285715,2024-05-22,2232.5029,BULL
509152,2024-06-27,2699.7152,141.5841571428572,2024-06-28,3198.604,BULL
509152,2024-06-28,3086.7633,144.90498571428574,2024-07-01,3801.4241,BULL
509152,2024-07-01,3302.1632,178.41368571428578,2024-07-02,3928.1052,BULL
509152,2024-07-02,3838.32,195.5944214285715,2024-07-03,3702.2913,BULL
509152,2024-08-16,4131.0747,190.02009285714286,2024-08-19,4554.459,BULL
509152,2024-08-19,4337.5967,192.29817857142854,2024-08-20,4695.3052,BULL
509152,2024-08-20,4554.459,214.13872142857142,2024-08-21,4501.4614,BULL
509152,2024-12-16,3315.3303,88.4132499999999,2024-12-17,3301.1611,BULL
509152,2025-01-02,3339.4924,121.90784999999998,2025-01-03,3441.6594,BULL
509152,2025-01-03,3435.3952,121.71962857142856,2025-01-06,3316.6726,BULL
509635,2024-06-27,486.9721,23.672364285714277,2024-06-28,514.3127,BULL
509635,2024-07-08,549.3942,27.563992857142864,2024-07-09,601.1976,BULL
509635,2024-07-09,589.4872,29.65158571428572,2024-07-10,623.9733,BULL
509635,2024-12-10,507.9264,22.938514285714287,2024-12-11,581.1774,BULL
509635,2024-12-11,565.6408,27.775907142857143,2024-12-12,581.0778,BULL
509692,2024-07-08,281.75,9.921428571428578,2024-07-09,278.2,BULL
509692,2024-12-09,302.35,11.285714285714297,2024-12-10,323.1,BULL
509692,2024-12-17,343.4,19.84642857142858,2024-12-18,414.05,BULL
509692,2024-12-18,403.5,23.18571428571429,2024-12-19,386.95,BULL
509692,2025-05-20,342.0,19.921428571428574,2025-05-21,351.75,BULL
511034,2024-11-29,799.6803,46.66939999999999,2024-12-02,820.8453,BULL
511034,2025-01-31,905.5056,49.68230000000002,2025-02-03,942.1452,BEAR
511034,2025-03-18,951.8791,63.135092857142865,2025-03-19,909.3492,BEAR
511108,2024-11-08,253.9214,16.101435714285717,2024-11-11,267.6738,BULL
511208,2024-05-03,8.7456,0.3221000000000003,2024-05-06,9.7321,BULL
511208,2024-05-06,9.3176,0.3641357142857144,2024-05-07,9.3591,BULL
511208,2024-06-20,10.6523,0.5802785714285715,2024-06-21,10.5942,BULL
511208,2024-07-25,11.3486,0.6045428571428574,2024-07-26,12.9236,BULL
511333,2024-07-09,305.243,15.878235714285719,2024-07-10,309.8814,BULL
511333,2024-08-09,322.2174,15.82537857142857,2024-08-12,347.8764,BULL
511333,2024-08-13,351.7252,16.896849999999997,2024-08-14,354.0937,BULL
511333,2024-08-29,374.0781,12.515778571428578,2024-08-30,373.1899,BULL
511333,2025-12-05,329.0,15.87142857142857,2025-12-08,321.45,BULL
511559,2024-06-24,116.0,3.8892857142857147,2024-06-25,138.7,BULL
511559,2024-06-25,126.5,4.4142857142857155,2024-06-26,130.65,BULL
511559,2024-12-09,162.95,8.732142857142858,2024-12-10,163.6,BULL
511559,2024-12-20,179.2,11.089285714285714,2024-12-23,204.85,TRANSITION
511559,2024-12-23,190.0,12.182142857142855,2024-12-24,194.65,BULL
511559,2025-07-25,202.0,13.457142857142856,2025-07-28,241.3,BULL
511559,2025-07-28,227.65,14.124999999999996,2025-07-29,285.35,BULL
511559,2025-07-29,262.9,16.93571428571428,2025-07-30,256.85,BULL
511559,2025-11-04,264.95,4.339285714285714,2025-11-06,270.05,BULL
511559,2025-12-08,290.0,15.553571428571427,2025-12-09,290.05,BULL
511628,2024-07-04,864.9,39.17499999999999,2024-07-05,874.3,BULL
511628,2024-07-08,899.0,39.9642857142857,2024-07-09,908.65,BULL
512008,2024-06-11,230.0,18.548214285714284,2024-06-12,263.9,BULL
512008,2024-06-12,239.5,19.47142857142857,2024-06-13,263.15,BULL
512008,2024-06-20,286.0,23.47142857142857,2024-06-21,300.125,BULL
512008,2024-08-22,276.0,13.078571428571431,2024-08-23,277.475,BULL
512008,2024-10-25,252.0,11.898214285714289,2024-10-28,268.525,BULL
512008,2024-10-28,255.75,11.94107142857143,2024-10-29,255.1,BULL
512008,2024-12-13,319.0,17.353571428571428,2024-12-16,350.55,BULL
512008,2025-05-30,332.85,15.407142857142853,2025-06-02,342.25,BULL
512008,2025-07-15,326.15,13.974999999999994,2025-07-16,338.25,BULL
512008,2025-07-23,353.8,14.432142857142853,2025-07-24,348.5,BULL
512267,2024-09-16,21.25,1.605,2024-09-17,22.51,BULL
512597,2024-06-20,177.5853,7.791535714285713,2024-06-21,174.609,BULL
512597,2024-07-03,178.4782,6.887992857142856,2024-07-05,185.1748,BULL
512597,2024-07-12,201.1476,6.632878571428573,2024-07-15,251.7941,BULL
512597,2024-07-15,211.1678,9.630428571428572,2024-07-16,302.143,BULL
512597,2024-07-16,251.7941,12.518142857142857,2024-07-18,274.0171,BULL
512597,2024-10-03,281.0143,12.008364285714283,2024-10-04,275.9349,BULL
512597,2024-10-09,308.8021,22.530392857142854,2024-10-10,356.0113,BULL
512597,2025-02-06,249.7905,13.989885714285714,2025-02-07,256.0652,BEAR
512597,2025-03-26,295.9042,17.137900000000002,2025-03-27,312.039,BULL
512597,2025-04-02,333.1039,22.057314285714288,2025-04-03,332.7054,TRANSITION
512597,2025-04-08,347.5953,32.87430714285715,2025-04-09,397.643,BEAR
512597,2025-04-09,363.8297,34.009007142857136,2025-04-11,437.3824,BEAR
512597,2025-04-11,400.133,36.42068571428571,2025-04-15,450.3301,BEAR
512597,2025-04-15,437.3824,39.13115714285714,2025-04-16,431.2572,BEAR
513250,2024-05-03,27.83,1.3642857142857137,2024-05-06,27.18,BULL
513250,2024-07-31,28.4,1.5221428571428564,2024-08-01,28.34,BULL
513250,2024-10-10,32.15,1.897857142857143,2024-10-11,32.52,BULL
513269,2024-06-13,394.6,20.61428571428571,2024-06-14,425.25,BULL
513269,2024-06-14,414.55,21.817857142857143,2024-06-18,419.45,BULL
513269,2024-07-01,445.1,29.010714285714293,2024-07-02,459.2,BULL
513269,2025-07-03,424.15,17.77857142857142,2025-07-07,424.2,BULL
513269,2025-11-20,454.7,19.43571428571429,2025-11-21,449.75,BULL
513349,2024-11-29,211.7027,9.458128571428565,2024-12-02,210.3099,BULL
513349,2024-12-05,221.9894,9.405542857142853,2024-12-06,226.3468,BULL
513349,2025-03-21,177.4801,9.243507142857139,2025-03-24,186.752,BEAR
513349,2025-09-02,186.374,5.831878571428575,2025-09-03,193.64,BULL
513349,2025-10-31,210.97,4.761428571428569,2025-11-03,213.59,BULL
514300,2024-09-10,51.0,2.1464285714285727,2024-09-11,60.93,BULL
514300,2024-09-11,53.62,2.725714285714287,2024-09-12,56.54,BULL
514300,2024-12-16,58.4,3.3692857142857133,2024-12-17,59.8,BULL
514300,2024-12-19,64.9,4.130000000000001,2024-12-20,64.58,BULL
514440,2024-05-27,4.423,0.015785714285714292,2024-05-28,4.644,BULL
514440,2024-07-29,4.644,0.016571428571428588,2024-07-30,4.876,BULL
514440,2024-09-11,4.876,0.017357142857142818,2024-09-12,5.374,BULL
514440,2024-09-12,5.119,0.035571428571428525,2024-09-13,5.642,BULL
514440,2024-09-13,5.374,0.054714285714285715,2024-09-16,5.924,BULL
514440,2024-09-16,5.642,0.07485714285714286,2024-09-17,5.924,BULL
